account_id,LIMIT_BAL,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,action,increase_pct,proposed_limit,pd,risk_band,current_ead,proposed_ead,current_expected_loss,proposed_expected_loss,incremental_contribution,risk_adjusted_return,reason_codes,policy_checks
LIQ-EF23DFDF4A,410000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4213.0,187.0,7884.0,1842.0,1129.0,7592.0,187.0,7898.0,1842.0,1129.0,7592.0,0.0,No change,0.0,410000.0,0.1498062895127214,Moderate,308553.25,308553.25,30045.091374734217,30045.091374734217,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-D064EE462F,210000.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,106669.0,13333.0,12780.0,18472.0,0.0,106669.0,13333.0,12780.0,19136.0,18660.0,No change,0.0,210000.0,0.1224719163952762,Moderate,157500.0,157500.0,12538.062440966401,12538.062440966401,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-3704DD3D1A,380000.0,0.0,0.0,0.0,0.0,0.0,0.0,331697.0,332339.0,322995.0,314161.0,327945.0,289814.0,15000.0,15000.0,20019.0,20000.0,9934.0,9330.0,Increase 30%,0.3,494000.0,0.1101583036641396,Moderate,367924.25,453424.25,26344.442316985533,32466.49004312009,29208.836053865438,0.3416238134955022,Strong repayment consistency|High utilization with low estimated risk,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-CB07FA0DDA,50000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,No change,0.0,50000.0,0.2353190248375991,High,37597.5,37597.5,5750.814573615561,5750.814573615561,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Expected loss exceeds policy ceiling|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-5F364A5C95,90000.0,0.0,0.0,0.0,0.0,2.0,2.0,75451.0,76395.0,79168.0,84904.0,87914.0,90043.0,2800.0,4000.0,8000.0,5348.0,3700.0,3128.0,Freeze automatic increases,0.0,90000.0,0.2741640869316293,High,86362.75,86362.75,15390.416924125471,15390.416924125471,0.0,0.0,Repeated delinquency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-B3CD47FADE,20000.0,1.0,2.0,2.0,0.0,0.0,0.0,10774.0,11596.0,11119.0,12429.0,12370.0,12659.0,1300.0,0.0,1502.0,443.0,489.0,2961.0,Freeze automatic increases,0.0,20000.0,0.4908902124223324,Very high,17693.5,17693.5,5645.61788277145,5645.61788277145,0.0,0.0,Recent payment deterioration|Repeated delinquency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-15CFF7D391,360000.0,-2.0,-2.0,-1.0,-1.0,-2.0,-2.0,4392.0,0.0,2050.0,754.0,0.0,0.0,0.0,2050.0,754.0,0.0,0.0,1738.0,No change,0.0,360000.0,0.1517840892510009,High,271098.0,271098.0,26746.4359680491,26746.4359680491,0.0,0.0,Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-CD7BE0A2B2,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,26239.0,17824.0,17615.0,17956.0,18091.0,18259.0,1300.0,5869.0,1000.0,795.0,1000.0,1000.0,Increase 30%,0.3,65000.0,0.0716279533623434,Moderate,44059.75,55309.75,2051.3413168017314,2575.1207257638675,1901.773451037864,0.16904652898114347,Strong repayment consistency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-582A1AE07B,260000.0,0.0,0.0,0.0,0.0,0.0,0.0,200964.0,205714.0,208756.0,168828.0,155644.0,159135.0,8000.0,8065.0,7000.0,10000.0,10000.0,10000.0,Increase 30%,0.3,338000.0,0.0909511429762452,Moderate,245241.0,303741.0,14498.217015514276,17956.634227185998,17454.832148328278,0.2983731991167227,Strong repayment consistency|High utilization with low estimated risk,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-C5B5EB50B2,40000.0,0.0,0.0,3.0,2.0,2.0,2.0,35183.0,39197.0,39477.0,39924.0,39004.0,41462.0,4600.0,1200.0,1400.0,0.0,3069.0,0.0,Freeze automatic increases,0.0,40000.0,0.4577846385586808,Very high,38795.75,38795.75,11544.06395438591,11544.06395438591,0.0,0.0,Repeated delinquency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-BF005314FB,100000.0,4.0,3.0,2.0,0.0,0.0,-1.0,175441.0,153992.0,132132.0,114431.0,116766.0,95961.0,0.0,0.0,0.0,2335.0,102075.0,0.0,Freeze automatic increases,0.0,100000.0,0.6183728999217809,Very high,100000.0,100000.0,40194.238494915764,40194.238494915764,0.0,0.0,Recent payment deterioration|Repeated delinquency|Rising revolving balance,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":false}"
LIQ-4934B2721F,210000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-163.0,-163.0,-163.0,-65167.0,-168.0,2999.0,0.0,0.0,5530.0,84332.0,21500.0,30000.0,No change,0.0,210000.0,0.1731701177215442,High,157500.0,157500.0,17728.29080174309,17728.29080174309,0.0,0.0,Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-D808820C2E,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,15824.0,12781.0,9994.0,10704.0,9201.0,6275.0,2000.0,2000.0,4000.0,1000.0,1000.0,1000.0,No change,0.0,80000.0,0.0560333759720192,Moderate,63956.0,63956.0,2329.385885883199,2329.385885883199,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-85DB58F174,270000.0,2.0,0.0,0.0,0.0,0.0,0.0,160069.0,156346.0,159223.0,165480.0,76144.0,77944.0,6000.0,7000.0,9000.0,5000.0,3000.0,3000.0,Freeze automatic increases,0.0,270000.0,0.6533171672777746,Very high,242517.25,242517.25,102986.44381089731,102986.44381089731,0.0,0.0,Recent payment deterioration,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-AB9350183A,130000.0,1.0,2.0,0.0,0.0,0.0,0.0,133019.0,133178.0,132355.0,131797.0,131457.0,132202.0,6000.0,6000.0,5000.0,5000.0,5000.0,5200.0,Manual review,0.0,130000.0,0.2838195767960758,High,130000.0,130000.0,23982.754239268404,23982.754239268404,0.0,0.0,Recent payment deterioration|Repeated delinquency|Manual review required,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-636F3E6104,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,9935.0,11029.0,12795.0,9983.0,10884.0,7666.0,1234.0,2000.0,297.0,1000.0,307.0,361.0,No change,0.0,50000.0,0.0796676054213261,Moderate,39983.75,39983.75,2070.516251872216,2070.516251872216,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-1EA09BFB05,30000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No change,0.0,30000.0,0.31165071305221,Very high,22500.0,22500.0,4557.891678388572,4557.891678388572,0.0,0.0,Low utilization provides no evidence of additional need|Expected loss exceeds policy ceiling|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-27FC7F50D0,390000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,48417.0,15530.0,112316.0,114797.0,131601.0,130295.0,2000.0,97472.0,4000.0,20000.0,31667.0,6539.0,No change,0.0,390000.0,0.0692006912778838,Moderate,304604.25,304604.25,13701.236033017869,13701.236033017869,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-24514D6121,210000.0,0.0,0.0,0.0,0.0,0.0,0.0,187191.0,140417.0,107768.0,84505.0,81796.0,52453.0,4700.0,4500.0,3100.0,3016.0,2000.0,2000.0,Increase 30%,0.3,273000.0,0.1158215782400339,Moderate,204297.75,251547.75,15380.357093327126,18937.527315024166,16425.53511830296,0.34763037287413673,Strong repayment consistency|High utilization with low estimated risk,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-2A260136CE,80000.0,2.0,0.0,0.0,0.0,-2.0,-2.0,78950.0,79788.0,70319.0,0.0,0.0,0.0,2815.0,1858.0,0.0,0.0,0.0,0.0,Freeze automatic increases,0.0,80000.0,0.6297459875888725,Very high,79737.5,79737.5,32639.340945489017,32639.340945489017,0.0,0.0,Recent payment deterioration,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-C575667009,20000.0,1.0,-2.0,-1.0,2.0,2.0,-2.0,0.0,0.0,780.0,780.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,Freeze automatic increases,0.0,20000.0,0.4382441415354465,Very high,15000.0,15000.0,4272.880379970604,4272.880379970604,0.0,0.0,Recent payment deterioration|Repeated delinquency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-FAC4BFA974,80000.0,1.0,2.0,2.0,0.0,0.0,0.0,99396.0,100495.0,97982.0,100261.0,102147.0,91829.0,3560.0,0.0,3912.0,3832.0,3508.0,2800.0,Freeze automatic increases,0.0,80000.0,0.3799225014910323,Very high,80000.0,80000.0,19755.97007753368,19755.97007753368,0.0,0.0,Recent payment deterioration|Repeated delinquency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":false}"
LIQ-DFA3448879,140000.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,797.0,190.0,3260.0,32617.0,20506.0,797.0,190.0,3269.0,32617.0,5000.0,2774.0,Manual review,0.0,140000.0,0.1103485204871909,Moderate,105000.0,105000.0,7531.28652325078,7531.28652325078,0.0,0.0,Recent payment deterioration|Manual review required,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-C33EA19777,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,194202.0,197220.0,130930.0,130775.0,128752.0,122695.0,8000.0,4500.0,4532.0,5451.0,5000.0,4500.0,Increase 30%,0.3,260000.0,0.1429188905321017,Moderate,198550.5,243550.5,18444.801163486136,22625.17871155011,16834.379931936022,0.3740973318208005,Strong repayment consistency|High utilization with low estimated risk,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-94A46A7838,230000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,8685.0,1079.0,2923.0,25916.0,4219.0,7903.0,1079.0,3000.0,25916.0,2219.0,4000.0,6000.0,No change,0.0,230000.0,0.0794582149539696,Moderate,174671.25,174671.25,9021.392723706065,9021.392723706065,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-217476EBD4,130000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9164.0,4603.0,5000.0,1500.0,0.0,390.0,4605.0,5000.0,1500.0,0.0,390.0,5874.0,No change,0.0,130000.0,0.0933553603067249,Moderate,99791.0,99791.0,6055.416094239449,6055.416094239449,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-F3E66FEF6C,70000.0,1.0,2.0,2.0,2.0,0.0,0.0,71160.0,67381.0,72192.0,70444.0,71900.0,0.0,0.0,6516.0,0.0,3300.0,0.0,500.0,Freeze automatic increases,0.0,70000.0,0.4180754144743673,Very high,70000.0,70000.0,19022.43135858371,19022.43135858371,0.0,0.0,Repeated delinquency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-292AE93DB3,400000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,389.0,389.0,389.0,320.0,14185.0,389.0,390.0,390.0,321.0,14255.0,390.0,390.0,No change,0.0,400000.0,0.1158832354925548,Moderate,300097.25,300097.25,22604.556190071762,22604.556190071762,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-1054074F3B,500000.0,0.0,0.0,0.0,0.0,-1.0,-1.0,28555.0,33055.0,42392.0,36641.0,12149.0,426518.0,5000.0,10000.0,5132.0,12159.0,426529.0,20016.0,No change,0.0,500000.0,0.0828245618973112,Moderate,382138.75,382138.75,20572.808459278487,20572.808459278487,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-724873B9A6,20000.0,1.0,2.0,2.0,2.0,2.0,2.0,18194.0,19043.0,18451.0,19961.0,19229.0,19694.0,1446.0,0.0,1956.0,0.0,651.0,0.0,Freeze automatic increases,0.0,20000.0,0.5303664663047436,Very high,19548.5,19548.5,6739.114763262882,6739.114763262882,0.0,0.0,Repeated delinquency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-BC97540C21,200000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,20950.0,182.0,3150.0,0.0,0.0,0.0,182.0,3165.0,0.0,0.0,0.0,94.0,No change,0.0,200000.0,0.1001624140264557,Moderate,155237.5,155237.5,10106.825785830748,10106.825785830748,0.0,0.0,Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-B70B3A1B89,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,34976.0,6018.0,13930.0,7106.0,6020.0,9011.0,1127.0,1074.0,215.0,249.0,4383.0,172.0,Increase 30%,0.3,65000.0,0.0829776260862666,Moderate,46244.0,57494.0,2494.1912714766536,3100.965162232478,2908.6323492441757,0.2585450977105934,Strong repayment consistency|High utilization with low estimated risk,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-BBDF885290,10000.0,0.0,0.0,0.0,0.0,0.0,2.0,5403.0,6462.0,7479.0,8489.0,9007.0,9227.0,1300.0,1272.0,1282.0,800.0,500.0,0.0,No change,0.0,10000.0,0.3036236738984739,Very high,8850.75,8850.75,1746.7432006419967,1746.7432006419967,0.0,0.0,Expected loss exceeds policy ceiling|Incremental return below profitability hurdle|Recent payment deterioration,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-3AB51380C3,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,47599.0,48542.0,49691.0,49172.0,9957.0,10044.0,2000.0,2200.0,1148.0,500.0,500.0,376.0,Increase 30%,0.3,65000.0,0.138313979343902,Moderate,49399.75,60649.75,4441.23940071105,5452.660374663333,4078.5782860477175,0.36254029209313043,Strong repayment consistency|High utilization with low estimated risk,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
