LIMIT_BAL,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,account_id,current_limit_inr,current_balance_inr,income_inr,total_monthly_obligation_inr,debt_to_income,delinquency_count,utilization,credit_lines,credit_age_months,region,source_dataset,source_name,missing_model_fields,action,increase_pct,proposed_limit,pd,risk_band,current_ead,proposed_ead,current_expected_loss,proposed_expected_loss,incremental_contribution,risk_adjusted_return,reason_codes,policy_checks
240882.05276157235,0,0,-1,0,0,0,153857.45121084165,159467.62269209398,143077.2545052986,163051.49932691792,174563.49271726457,175326.24478883768,14832.306969770956,19297.24325685926,28457.786391408998,10172.826473703133,28904.937600768793,25436.42726165214,LIQ-000032,240882.05276157235,153857.45121084165,1086523.0384444268,44366.35740314743,0.49000000000000005,0.0,0.638725257639395,8,59,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Increase 20%,0.2,289058.46331388684,0.08440077456650753,Moderate,222798.37426250137,260963.74535996193,12222.830983943939,14316.602457402456,2815.0823264639203,0.07376011933108727,No reported delinquency in the harmonized source fields | Explicit customer acceptance required before activation,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
472334.9188791364,-1,1,0,0,0,0,132226.6009902558,102353.58351905501,121547.76952519994,129504.14792526528,124638.37822011195,136902.02364832925,4954.363851458366,7706.499431666019,7248.443278576375,16323.165361590256,10397.791096712006,18536.58213643351,LIQ-000033,472334.9188791364,132226.6009902558,1394271.1859356733,58094.63274731972,0.5,1.0,0.27994246392799654,1,76,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,472334.9188791364,0.10357170144667253,Moderate,404920.6379868748,404920.6379868748,27259.9076276623,27259.9076276623,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
402026.6602520252,0,-1,2,0,0,0,51909.622421835236,43423.33488265967,80807.15015903181,91195.06028476941,131146.76886583373,113420.40403467967,1903.0498465366406,5736.106284507538,7459.203643719264,10924.779920274037,4982.455025680266,3987.2478432238586,LIQ-000034,402026.6602520252,51909.622421835236,1104835.3548606266,46955.502581576635,0.51,1.0,0.1291198508807694,2,93,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,402026.6602520252,0.34953290799958525,Very high,375686.1139809712,375686.1139809712,85354.52894464113,85354.52894464113,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
210950.2737472243,0,0,-1,0,0,0,24868.95640312731,35401.31204779662,46197.44198124899,57737.954321952646,48240.67554106184,63420.8099378436,4198.324786875495,3620.7556590058525,3021.299035382082,10321.498182126836,3535.5378185778636,7453.107718747608,LIQ-000035,210950.2737472243,24868.95640312731,634882.7497962012,27511.585824502057,0.52,0.0,0.1178901357242469,3,110,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,No change,0.0,210950.2737472243,0.0932729987989045,Moderate,173108.1256557673,173108.1256557673,10495.104097641144,10495.104097641144,0.0,0.0,No reported delinquency in the harmonized source fields | Low utilization provides no evidence of additional need | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
639251.2950606166,0,0,0,-1,0,0,219496.38121915056,256223.90408450263,265064.6930868271,314173.151409419,309579.4840462527,349833.5727974438,37046.29398573112,31163.597166366813,38801.451128113375,62200.978179401645,51406.655682258934,13104.497893845288,LIQ-000036,639251.2950606166,219496.38121915056,2469097.0042883484,109051.78435606872,0.53,0.0,0.3433647814484865,4,127,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,No change,0.0,639251.2950606166,0.11044346880371196,Moderate,557492.1609662774,557492.1609662774,40021.389257195464,40021.389257195464,0.0,0.0,No reported delinquency in the harmonized source fields | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
603190.1189644594,-1,0,1,0,0,-1,396081.799788935,437272.38177653746,469020.0148486138,500015.49155201204,495004.7375718082,531412.0226027308,40805.25951287722,88764.33994816866,98719.94364072548,41118.36846735769,18537.43090396245,110349.57782143167,LIQ-000037,603190.1189644594,396081.799788935,3040835.9666927955,136837.6185011758,0.54,1.0,0.6566450399899083,5,144,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,603190.1189644594,0.1910190565568486,High,571193.85703757,571193.85703757,70920.79259354965,70920.79259354965,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
469886.6945040743,0,0,0,0,0,2,373887.95376179763,343779.53580044926,374790.0939661648,399156.72160631465,434927.07484104385,404559.04626977816,80933.04301577352,55870.95568819471,57991.45072975578,54412.9693259715,24361.14669646418,28648.026092026288,LIQ-000038,469886.6945040743,373887.95376179763,2336598.433002522,35048.97649503783,0.18,1.0,0.7956981079372865,6,161,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,469886.6945040743,0.2228929786600299,High,456585.73195433413,456585.73195433413,66150.33997583149,66150.33997583149,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
709715.1925080705,0,0,0,0,0,1,84601.21194421385,140593.27441414708,196086.316072433,155102.96478472633,185221.92875896004,226920.63099611888,10826.609274283801,14074.452731087089,30634.96913720007,17977.301398646592,37669.139015554545,17872.0620365427,LIQ-000039,709715.1925080705,84601.21194421385,2219534.5963926283,35142.63110954995,0.19,1.0,0.11920445389542907,7,178,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,709715.1925080705,0.14852708822064445,Moderate,599859.8770366894,599859.8770366894,57912.036569824646,57912.036569824646,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
1037486.6796082339,0,0,-1,0,0,0,582663.7211587555,621794.8768439329,618590.9612020662,686713.1257157462,632991.6786010958,741868.0136551546,121067.51820029372,93371.68910957564,110469.90778561289,111392.12489802077,97088.79070859565,85692.62027586371,LIQ-000040,1037486.6796082339,582663.7211587555,4966298.634971611,82771.64391619351,0.2,0.0,0.5616107971417769,8,195,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Increase 10%,0.1,1141235.3475690573,0.09330769423634248,Moderate,945000.1807652006,1027651.9562295763,57314.26214808302,62327.092433611535,7889.674684637752,0.09545680828161207,No reported delinquency in the harmonized source fields | Explicit customer acceptance required before activation,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
526620.6314832227,1,-1,0,0,0,-1,262787.6447008853,263272.9628375463,279834.0110861359,303216.11669490155,314233.50573194295,346433.7812703495,24515.545546140595,7933.392918703295,50669.00814904853,15110.954384896157,39302.435238884325,67912.58067282548,LIQ-000041,526620.6314832227,262787.6447008853,2085665.1832017282,36499.140706030244,0.21000000000000002,1.0,0.49900749987851034,1,212,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,526620.6314832227,0.17849496989796243,High,484208.81530453975,484208.81530453975,56178.74464287272,56178.74464287272,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
191584.66036754093,0,0,0,0,0,0,66493.07255176129,77039.66494650953,93428.09790298002,92460.54435653235,98099.88195564681,92432.5647068614,9905.152788431207,5802.879491860471,14362.209998568442,5762.741279823799,7335.697046224516,14820.407462057117,LIQ-000042,191584.66036754093,66493.07255176129,691759.5371499604,12682.258181082607,0.22,0.0,0.34706887505606804,2,229,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,No change,0.0,191584.66036754093,0.09450396107240959,Moderate,166222.5886863102,166222.5886863102,10210.650482868037,10210.650482868037,0.0,0.0,No reported delinquency in the harmonized source fields | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
276947.3104238676,2,-1,0,0,-1,0,197222.77531328506,228861.53599918474,211373.29837604196,235179.79944359427,232877.44898537564,243952.56385581824,28814.25620716775,22498.639395164086,22231.419601663663,8383.946723574569,19741.366283080395,44496.63194338009,LIQ-000043,276947.3104238676,197222.77531328506,1249338.5856334046,23945.656224640254,0.23,1.0,0.7121310368078165,3,246,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,276947.3104238676,0.6545178594683788,Very high,276947.3104238676,276947.3104238676,117823.5245227004,117823.5245227004,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
239391.99257162848,0,0,0,0,0,0,126552.99717652035,155887.82136886273,143758.97773281665,175379.145566634,159131.0094106814,159900.04150351818,4085.207086625617,18261.887972277684,14588.789731415962,22350.73933816023,33448.442811705536,20910.7035720642,LIQ-000044,239391.99257162848,126552.99717652035,1029123.8642209052,20582.477284418102,0.23999999999999996,0.0,0.5286434012142425,4,23,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Increase 10%,0.1,263331.19182879134,0.09931842486764941,Moderate,216785.7393659965,235928.94059027574,13995.031808939708,15230.858994077624,1342.2557870225828,0.07011657931695382,No reported delinquency in the harmonized source fields | Explicit customer acceptance required before activation,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
505224.45173323725,1,0,0,0,1,1,253716.30784580158,241814.90522992553,268905.97171834105,296934.654073278,273784.3815930215,317417.00856485334,9900.239091417494,48583.91621395313,32489.09859098273,53337.89908587242,34392.119555490564,35518.79036133754,LIQ-000045,505224.45173323725,253716.30784580158,2069426.9357559846,43113.06116158301,0.25,3.0,0.5021853296597092,5,40,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,505224.45173323725,0.1849513706019049,High,465605.8037261395,465605.8037261395,55974.38051357816,55974.38051357816,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
430421.9654316159,1,0,0,-1,-1,0,273798.1174897856,290862.3584866015,305044.55600831145,310196.96535161283,366266.0739602712,346918.0382150521,32251.832783664686,32775.112604199785,49529.7798455019,38739.09067285053,38443.87379833373,65792.8010301623,LIQ-000046,430421.9654316159,273798.1174897856,2063142.6799747297,44701.42473278581,0.26,1.0,0.6361155783841748,6,57,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,430421.9654316159,0.24837632139508803,High,410716.83104342606,410716.83104342606,66308.01815924914,66308.01815924914,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
313441.17748141405,0,-1,0,1,0,0,265.9676822450461,20977.013828161085,12090.310830699746,30222.597015489522,36155.06378389596,51573.15258403732,21.68695530432159,4382.210208287303,2125.977667211794,1490.8947127776305,6456.983017455893,6301.340757957186,LIQ-000047,313441.17748141405,265.9676822450461,835375.1992313704,18795.941982705834,0.27,1.0,0.0008485409746803833,7,74,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,313441.17748141405,0.15885580787201503,High,260022.22551068917,260022.22551068917,26848.926453816875,26848.926453816875,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
309889.0636534583,0,2,0,0,0,0,69123.5456459698,83461.50102349641,103948.94640624578,91149.24404530108,122482.59079233136,110028.87761283127,6165.942932951859,3016.3104134264804,4058.6914353696725,8269.02363031515,15286.699614480152,17599.850294233773,LIQ-000048,309889.0636534583,69123.5456459698,961319.8260514084,22430.795941199533,0.28,1.0,0.22305900321564445,8,91,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,309889.0636534583,0.25311122858343826,High,280167.9121832879,280167.9121832879,46093.86890053975,46093.86890053975,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
